NREGION;CODIGO;NNROVIV;NHOGAR;PONDERA;C1_P01;C1_P02;C1_P03;C1_P04;C1_P05;C1_P06;C1_P07;C1_P08;C1_P09;C1_P10;C1_P11;C1_P12;C1_P13;DefMaterial_Paredes;DefMaterial_Pisos;DefGas;CantPob_0_17;CantPob_5_17;Act_5_17;ClimaEduHogar;Hog_AUH;Hog_AyudasProgSoc
42;36655;1;1;75;1;1;1;2;2;1;1;3;1;1;3;1;5;0;0;1;1;0; ;3;2;2
42;36656;1;1;46;1;1;1;2;2;1;1;1;1;1;3;1;5;0;0;0;0;0; ; ; ; 
42;36657;1;1;88;1;1;1;2;2;1;1;3;1;1;3;1;6;0;0;1;3;3;0;1;1;2
42;36658;1;1;47;1;2;1;1;1;1;1;3;1;1;2;2;6;1;0;1;0;0; ; ; ; 
42;36659;1;1;82;1;2;2;2;2;1;1;3;1;2;3;1;2;1;0;1;3;3;0;1;2;2
42;36660;1;1;99;1;2;3;2;2;1;1;3;1;2;3;2;2;1;1;1;5;3;0;1;1;2
42;36661;1;1;46;2;2;3;1;1;1;1;3;1;2;3;2;2;1;1;1;0;0; ; ; ; 
42;36662;1;1;52;1;2;3;2;2;1;1;3;1;1;3;1;2;1;1;1;0;0; ; ; ; 
42;36663;1;1;82;1;2;2;4;4;1;1;3;1;2;3;2;2;1;0;1;1;0; ;1;2;2
42;36664;1;1;73;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;36665;1;1;78;1;1;2;1;1;2;1;3;1;2;2;1;5;0;0;1;0;0; ; ; ; 
42;36667;1;1;74;2;1;1;2;2;1;1;3;1;1;1;1;3;0;0;1;0;0; ; ; ; 
42;36668;1;1;145;1;3;1;2;2;1;1;1;1;1;2;1;3;1;0;0;4;3;0;2;1;2
42;36671;1;1;144;1;2;1;3;3;1;1;3;1;1;3;1;1;1;0;1;2;2;0;2;2;2
42;36672;1;1;105;1;2;1;3;3;1;1;3;1;1;3;1;6;1;0;1;1;1;0;1;1;2
42;36673;1;1;188;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;3;2;1;2;1;2
42;36677;1;1;93;1;2;1;3;3;1;1;3;1;1;3;1;1;1;0;1;0;0; ; ; ; 
42;36678;1;1;161;1;1;1;2;2;1;1;3;1;1;3;1;3;0;0;1;2;1;0;2;2;2
42;36679;1;1;137;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
42;36680;1;1;161;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;1;1;0;2;2;2
42;36681;1;1;207;1;1;1;2;2;1;1;3;1;1;2;1;3;0;0;1;1;0; ;2;2;2
42;36682;1;1;247;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;2;2;0;1;2;2
42;36729;1;1;164;1;1;1;4;4;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;36730;1;1;289;1;2;1;2;2;1;1;3;1;1;3;1;1;1;0;1;3;2;0;1;1;2
42;36731;1;1;189;1;1;2;2;2;1;1;1;1;1;3;1;3;0;0;0;1;1;0;1;1;2
42;36732;1;1;235;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;1;1;0;2;2;2
42;36733;1;1;244;1;1;1;4;4;1;1;1;1;1;3;1;1;0;0;0;2;2;0;2;1;2
42;36734;1;1;209;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;1;1;1;1;2;2
42;36826;1;1;192;1;1;1;4;4;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;36827;1;1;181;1;2;1;3;3;1;1;1;1;1;3;1;1;1;0;0;0;0; ; ; ; 
42;36828;1;1;386;2;2;1;2;2;1;1;3;1;1;3;1;5;1;0;1;3;1;0;1;1;2
42;36829;1;1;184;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;36830;1;1;279;1;5;2;3;3;1;1;3;1;1;2;1;1;1;0;1;4;3;1;1;2;2
42;36831;1;1;200;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;1;1;0;2;2;1
42;36832;1;1;179;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;2;2;0;1;1;1
42;36833;1;1;252;1;1;2;2;2;1;1;3;1;1;1;1;1;0;0;1;3;3;1;1;2;2
42;36834;1;1;207;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;0; ;2;1;2
42;36910;1;1;121;1;1;1;4;4;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;36968;1;1;38;1;1;2;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;36969;1;1;48;1;1;2;3;3;1;1;3;1;1;1;1;5;0;0;1;1;1;0;3;1;2
42;36970;1;1;51;1;1;2;4;4;1;1;3;1;1;1;1;1;0;0;1;1;1;0;1;2;2
42;36971;1;1;39;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;36972;1;1;67;1;1;1;2;2;1;1;1;1;1;1;1;2;0;0;0;2;1;0;2;2;2
42;36973;1;1;38;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;36974;1;1;64;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;2;0;1;1;1
42;36975;1;1;37;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;36976;1;1;42;1;1;2;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
42;36977;1;1;49;1;1;2;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;2
42;36980;1;1;39;1;1;2;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;36981;1;1;43;1;1;1;2;2;1;1;1;1;1;2;1;5;0;0;0;0;0; ; ; ; 
42;36982;1;1;47;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;2;2
42;36983;1;1;48;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;2;2
42;36985;1;1;46;1;1;2;1;1;1;1;1;2; ; ; ;5;0;0;0;0;0; ; ; ; 
42;36991;1;1;173;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37064;1;1;97;1;1;2;3;3;1;1;3;2; ; ; ;5;0;0;1;0;0; ; ; ; 
42;37065;1;1;83;1;2;2;3;3;1;1;3;1;1;3;1;5;1;0;1;0;0; ; ; ; 
42;37066;1;1;87;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;0;0; ; ; ; 
42;37067;1;1;86;1;1;1;2;2;1;1;3;1;1;3;1;4;0;0;1;0;0; ; ; ; 
42;37068;1;1;83;1;1;2;2;2;1;1;3;1;1;3;1;4;0;0;1;0;0; ; ; ; 
42;37069;1;1;172;1;1;2;1;1;1;1;3;1;1;3;1;5;0;0;1;5;4;1;1;2;2
42;37070;1;1;154;1;2;1;3;3;1;1;3;1;1;2;1;3;1;0;1;3;3;0;1;1;2
42;37110;1;1;496;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;3;2;0;1;2;1
42;37112;1;1;510;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;2;1;0;1;1;2
42;37113;1;1;492;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37114;1;1;511;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;0; ;1;1;2
42;37115;1;1;621;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37116;1;1;674;1;1;1;3;3;1;1;1;1;1;1;1;5;0;0;0;1;0; ;3;2;2
42;37117;1;1;608;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;3;2;2
42;37118;1;1;362;1;1;1;6;6;1;1;1;1;1;2;1;1;0;0;0;1;1;0;3;2;2
42;37119;1;1;366;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;1;1;0;3;2;2
42;37120;1;1;603;1;1;1;5;5;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37124;1;1;437;1;1;1;5;5;1;1;1;1;1;2;1;1;0;0;0;3;3;0;3;2;2
42;37125;1;1;568;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;1;0; ;2;2;2
42;37126;1;1;443;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37127;1;1;567;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;1;1;0;2;2;2
42;37128;1;1;690;1;1;2;3;3;1;1;3;1;1;1;1;1;0;0;1;3;3;0;1;2;2
42;37130;1;1;673;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1
42;37131;1;1;760;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;0; ;1;1;1
42;37134;1;1;584;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;2;1;0;1;1;2
42;37135;1;1;581;1;1;1;3;3;1;1;3;1;1;1;1;6;0;0;1;4;4;1;1;1;1
42;37136;1;1;597;1;1;1;5;5;1;1;1;1;1;1;1;3;0;0;0;2;0; ;1;1;2
42;37137;1;1;549;1;1;1;2;2;1;1;1;1;1;1;1;7;0;0;0;1;1;0;1;2;2
42;37138;1;1;53;1;1;1;2;2;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;37139;1;1;59;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;1;1;0;3;2;2
42;37140;1;1;50;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;37141;1;1;47;1;1;1;2;2;1;1;2;1;1;2;1;1;0;0;1;0;0; ; ; ; 
42;37142;1;1;46;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;37143;1;1;92;1;1;1;2;2;1;1;3;1;1;3;1;3;0;0;1;2;0; ;2;1;2
42;37144;1;1;47;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;37145;1;1;46;1;1;1;2;2;1;1;3;1;1;3;1;3;0;0;1;0;0; ; ; ; 
42;37146;1;1;83;1;1;1;4;4;1;1;3;1;1;3;1;1;0;0;1;3;3;1;2;2;2
42;37147;1;1;174;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37195;1;1;107;1;1;1;2;2;1;1;3;1;1;3;2;1;0;0;1;0;0; ; ; ; 
42;37196;1;1;171;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;2;0; ;3;2;2
42;37197;1;1;146;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;2;2;0;2;2;2
42;37198;1;1;175;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;3;3;0;1;2;2
42;37199;1;1;108;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37200;1;1;107;1;1;1;2;2;1;1;1;1;1;3;1;5;0;0;0;1;1;0;1;1;2
42;37201;1;1;175;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;3;2;0;3;2;2
42;37202;1;1;155;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;1;1;0;1;2;2
42;37203;1;1;156;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;2;2;0;2;1;1
42;37204;1;1;136;1;2;3;1;1;1;1;3;1;3;3;1;1;1;1;1;5;5;1;1;1;1
42;37205;1;1;115;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;3;3;0;2;2;2
42;37206;1;1;100;3;4;3;1;1;2;5;3;1;3;3;1;6;1;1;1;1;0; ;2;1;2
42;37207;1;1;136;1;2;3;1;1;1;1;3;1;2;3;1;2;1;1;1;3;1;0;1;1;1
42;37208;1;1;193;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37210;1;1;178;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37211;1;1;168;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37212;1;7;324;1;1;1;1;1;1;1;1;1;1;1;1;5;0;0;0;2;0; ;2;2;2
42;37213;1;1;170;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37214;1;1;168;1;1;1;1;1;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37215;1;1;174;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37217;1;1;249;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;2;2;0;3;2;2
42;37218;1;1;180;1;1;1;4;4;1;1;3;1;1;3;1;5;0;0;1;2;1;0;1;2;1
42;37268;1;1;168;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37269;1;1;174;2;1;1;4;4;1;1;3;1;1;1;1;5;0;0;1;0;0; ; ; ; 
42;37270;1;1;197;2;1;1;3;3;1;1;1;1;1;1;1;5;0;0;0;0;0; ; ; ; 
42;37271;1;1;174;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37272;1;1;194;2;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37284;1;1;146;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37344;1;1;146;1;1;1;5;5;1;1;3;1;1;2;1;1;0;0;1;1;1;1;1;2;2
42;37346;1;1;117;1;1;2;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
42;37348;1;1;119;1;2;2;4;4;1;1;3;1;1;3;1;1;1;0;1;0;0; ; ; ; 
42;37350;1;1;216;1;2;2;1;1;1;1;3;1;1;3;1;5;1;0;1;2;1;0;1;1;2
42;37352;1;1;205;1;2;2;1;1;1;1;3;1;1;3;1;3;1;0;1;2;1;0;2;2;2
42;37356;1;1;242;1;1;1;5;5;1;1;1;1;1;3;1;2;0;0;0;2;1;0;1;1;2
42;37357;1;1;291;1;1;1;4;4;1;1;1;1;1;3;1;1;0;0;0;2;1;0;1;2;2
42;37361;1;1;168;1;1;1;5;5;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37362;1;1;206;1;1;1;5;5;1;1;1;1;1;3;1;1;0;0;0;1;1;0;1;2;2
42;37363;1;1;26;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37364;1;1;25;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37365;1;1;42;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;2;2;0;1;2;1
42;37367;1;1;45;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;2;2;0;1;1;2
42;37368;1;1;30;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;1;1;0;2;2;2
42;37415;1;1;376;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;3;3;0;2;2;1
42;37419;1;1;249;1;1;2;2;2;1;1;3;1;1;2;1;1;0;0;1;1;1;0;1;1;1
42;37422;1;1;383;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;3;2;0;2;2;2
42;37424;1;1;298;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;2;2;0;1;1;2
42;37426;1;1;290;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37427;1;1;184;1;1;2;4;4;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37429;1;1;278;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;2;2;0;2;1;2
42;37435;1;1;394;2;1;1;4;4;1;1;1;1;1;2;1;7;0;0;0;4;2;0;1;2;2
42;37436;1;1;227;1;1;1;4;4;1;1;1;1;1;3;1;5;0;0;0;0;0; ; ; ; 
42;37498;1;1;27;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37499;1;1;24;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37500;1;1;45;1;1;1;3;3;1;1;3;1;1;1;1;5;0;0;1;2;1;0;1;1;2
42;37501;1;1;41;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;1;0;2;1;2
42;37502;1;1;27;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37503;1;1;265;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37504;1;1;294;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;2;1;0;3;2;2
42;37509;1;1;223;1;1;1;5;5;1;1;1;1;1;3;1;1;0;0;0;1;1;0;1;1;1
42;37510;1;1;265;2;1;2;2;2;1;1;3;1;1;3;1;3;0;0;1;2;2;0;1;1;2
42;37511;1;1;229;1;1;1;4;4;1;1;1;1;1;3;1;3;0;0;0;1;1;0;1;1;2
42;37512;1;1;181;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;37513;1;1;217;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;1;1;0;2;2;2
42;37514;1;1;193;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37515;1;1;171;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37516;1;1;312;9;1;1;2;1;1;1;3;1;1;3;1;3;0;0;1;2;2;1;1;2;2
42;37517;1;1;217;1;1;1;4;4;1;1;1;1;1;3;1;1;0;0;0;2;2;1;2;2;2
42;37518;1;2;331;2;1;1;2;1;1;1;1;1;1;3;2;3;0;0;0;2;0; ;2;1;2
42;37519;1;1;268;1;1;2;3;3;1;1;3;1;1;3;1;2;0;0;1;1;1;0;1;1;1
42;37567;1;1;239;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;1;1;0;3;2;1
42;37568;1;1;203;2;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;1;1;0;1;1;2
42;37569;1;1;184;2;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37570;1;1;176;2;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37571;1;1;178;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37572;1;1;257;1;1;1;3;3;1;1;1;1;1;2;1;3;0;0;0;1;1;0;3;2;1
42;37573;1;1;205;1;1;1;3;3;1;1;1;1;1;2;1;3;0;0;0;0;0; ; ; ; 
42;37574;1;1;211;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37575;1;1;329;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;3;2;0;1;1;2
42;37576;1;1;426;1;1;1;5;5;1;1;5;1;1;2;1;1;0;0;99;8;6;0;3;2;2
42;37577;1;1;210;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;1;1;0;3;2;2
42;37578;1;1;309;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;3;1;0;1;1;1
42;37579;1;1;245;1;2;1;4;4;1;1;1;1;1;2;1;1;1;0;0;2;2;0;3;2;2
42;37580;1;1;144;1;1;1;5;5;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37581;1;1;404;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;4;3;0;3;2;2
42;37582;1;1;162;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
42;37583;1;1;166;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37584;1;1;299;1;2;1;2;2;1;1;3;1;1;2;1;3;1;0;1;3;1;0;1;1;2
42;37585;1;1;154;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
42;37586;1;1;252;1;1;1;7;7;1;1;3;1;1;2;1;1;0;0;1;3;3;0;1;2;2
42;37590;1;1;181;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37591;1;1;154;1;1;1;4;4;1;1;1;1;1;2;1;5;0;0;0;0;0; ; ; ; 
42;37592;1;1;190;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37593;1;1;183;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
42;37594;1;1;182;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37595;1;1;244;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;2;2;1;1;2;1
42;37596;1;1;238;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;2;2;0;2;1;2
42;37597;1;1;167;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37598;1;1;176;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37599;1;1;162;1;1;1;5;5;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37600;1;1;171;1;1;1;5;5;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37656;1;1;277;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;5;1;1;1;1;2
42;37659;1;1;186;1;1;2;3;3;1;1;3;1;1;1;1;1;0;0;1;2;2;1;1;1;1
42;37660;1;1;479;2;1;1;1;1;1;1;1;1;1;1;1;5;0;0;0;1;1;0;1;1;1
42;37661;1;1;374;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37662;1;1;238;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37664;1;1;272;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37665;1;1;416;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;2;2;0;1;1;2
42;37666;1;1;192;1;2;2;2;2;1;1;3;1;1;2;1;1;1;0;1;2;2;1;1;2;1
42;37667;1;1;171;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37668;1;1;184;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37669;1;1;183;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37670;1;1;239;1;1;2;3;3;1;1;1;1;1;3;1;2;0;0;0;4;2;1;1;1;1
42;37671;1;1;173;2;2;2;2;2;1;1;3;1;1;2;2;5;1;0;1;2;2;0;1;1;1
42;37672;1;1;320;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;2;1;0;2;2;2
42;37673;1;1;263;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;2;2;0;1;2;2
42;37674;1;1;173;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37675;1;1;171;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37676;1;1;170;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37677;1;1;175;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37678;1;1;174;1;1;2;3;3;1;1;3;1;1;3;1;1;0;0;1;1;1;0;1;2;1
42;37679;1;1;306;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;1;1;0;1;2;2
42;37680;1;1;214;9;2;2;2;1;2;1;3;1;2;3;2;5;1;0;1;4;4;1;1;1;2
42;37681;1;1;414;1;2;1;1;1;1;1;3;1;1;2;2;5;1;0;1;4;1;0;1;1;2
42;37682;1;1;336;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
42;37727;1;1;118;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37728;1;1;127;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37729;1;1;131;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
42;37730;1;1;133;1;3;1;3;3;1;1;3;1;1;3;1;1;1;0;1;0;0; ; ; ; 
42;37732;1;1;152;1;1;2;1;1;1;1;1;1;1;3;2;2;0;0;0;2;2;1;1;2;2
42;37735;1;1;197;1;1;1;4;4;1;1;1;1;1;1;1;3;0;0;0;1;1;0;2;2;2
42;37736;1;1;149;1;1;2;1;1;1;1;1;1;1;3;1;1;0;0;0;1;1;0;2;1;2
42;37744;1;1;149;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37745;1;1;154;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37749;1;1;153;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37751;1;1;160;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
42;37752;1;1;199;1;1;1;5;5;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37754;1;1;197;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37755;1;1;202;1;1;1;4;4;1;1;1;1;1;2;1;3;0;0;0;0;0; ; ; ; 
42;37757;1;1;190;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
42;37760;1;1;252;1;1;1;5;5;1;1;1;1;1;2;1;1;0;0;0;1;1;1;3;2;2
42;37763;1;1;197;1;1;2;2;2;1;1;3;1;1;3;1;5;0;0;1;3;2;0;1;2;2
42;37765;1;1;199;1;1;2;3;3;1;1;3;1;1;3;1;1;0;0;1;1;1;0;1;1;2
42;37767;1;1;143;1;1;2;4;4;2;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
42;37768;1;1;251;1;2;2;1;1;1;1;3;1;1;3;1;1;1;0;1;2;1;0;2;1;2
42;37770;1;1;146;1;1;2;1;1;1;1;3;1;1;3;1;3;0;0;1;0;0; ; ; ; 
42;37771;1;1;104;1;1;2;4;4;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;37772;1;1;274;1;2;2;2;2;1;1;3;1;1;3;1;1;1;0;1;3;3;0;1;2;1
42;37773;1;1;107;1;1;1;2;2;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;37775;1;1;200;1;2;2;1;1;1;1;3;1;1;3;1;1;1;0;1;2;2;0;2;2;2
42;37776;1;1;140;1;2;1;2;2;1;1;3;1;1;3;1;1;1;0;1;1;1;0;2;2;2
42;37778;1;1;232;1;2;2;2;2;1;1;3;1;1;3;1;1;1;0;1;3;3;0;2;1;1
42;37782;1;1;185;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;2;1;0;1;1;1
42;37784;1;7;358;1;1;1;2;2;1;1;1;1;1;2;1;5;0;0;0;2;1;0;2;1;1
42;37786;1;1;297;1;2;2;3;3;1;1;2;1;2;1;1;5;1;0;1;2;2;0;1;2;2
42;37787;1;1;231;1;2;1;1;1;1;1;3;1;1;1;1;5;1;0;1;1;1;0;1;1;2
42;37788;1;1;200;1;1;1;4;4;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
42;37789;1;1;261;1;1;1;2;2;1;1;3;1;1;2;1;5;0;0;1;1;1;0;1;1;1
42;37790;1;1;211;1;1;1;4;4;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
42;37791;1;1;273;1;2;1;3;3;1;1;1;1;1;3;1;5;1;0;0;0;0; ; ; ; 
